evolution$generation,relocationRate,gammaCDA,gammaCDE,betaDC,scenario,opositeRelativeAccessibility,nwCongestion,evolution$samples
4177,0.0,0.24511241132153794,0.9999999999999999,1.015506597846142,5,2.220446049250313E-16,0.07810866942267755,100
4177,0.0,0.5928588910827314,0.27424460402424905,3.217667100745266,5,3.3306690738754696E-16,0.0866514566426164,100
4177,0.0,0.9168900523739651,0.2595715930937838,0.43305201242158353,7,-1.5543122344752192E-15,0.15863286923856232,100
4177,0.18975163799051217,0.8767972779983977,0.9999999999999999,4.993711880343177,1,0.010028638102448917,0.04085015499905712,100
4177,0.0,0.0,0.9999999999999999,0.0,5,3.3306690738754696E-16,0.06203420222516176,100
4177,0.0,0.0,0.5630262656553068,4.999999999999998,4,-1.1102230246251565E-15,0.09085218066936658,100
4177,0.9429908760677309,0.8062434654046339,0.9715931870904698,4.9887411242162845,5,0.010926799050921088,0.015054776216781718,100
4177,0.007558742861805436,0.783981055784654,0.9999999999999999,4.999999999999998,1,-1.23092136513403E-4,0.1465349052747301,100
4177,0.08699251975948359,0.7780551743523362,0.751208133452836,4.999999999999998,1,0.0031051631501430865,0.06887219812103038,100
4177,0.8865615238684795,0.9999999999999999,0.9999999999999999,4.999999999999998,7,0.019029107971228032,0.01503327964449555,100
4177,0.4745325895185138,0.9224326823799686,0.6985825025411366,4.781706705372609,1,0.019207116153283965,0.010898086318695358,100
4177,0.0,0.9999999999999999,0.7580374218069581,4.644389494505578,7,-1.7763568394002505E-15,0.12216408923510726,100
4177,0.9999999999999999,0.9999999999999999,0.7424893909675507,4.999999999999998,1,0.005697012873444818,0.03751746055103442,100
4177,0.0,0.2421290486638691,0.0,2.083697482293824,1,-1.5543122344752192E-15,0.11806765382840707,100
4177,0.04866298016045794,0.9999999999999999,0.9341571243169043,4.675183400192072,7,0.0075511717175796855,0.06604428992596989,100
4177,0.5004004744124536,0.9999999999999999,0.7301830345008905,4.905652266258269,7,0.011535208704614774,0.01936075465208683,100
4177,0.012923884419980824,0.9286348294932376,0.9999999999999999,4.999999999999998,5,-0.002224309168503691,0.18802273107855802,100
4177,0.0,0.0,0.5712875350976022,1.9028159270950835,5,1.4432899320127035E-15,0.060944039210403596,100
4177,0.0,0.9999999999999999,0.9999999999999999,0.0,1,-6.661338147750939E-16,0.08434679789494288,100
4177,0.013831411531540641,0.8182126835374313,0.9958578545938473,4.999999999999998,7,-7.948010352412105E-4,0.10749317419289031,100
4177,0.9999999999999999,0.9999999999999999,0.8498643513009884,4.999999999999998,1,0.008834248255357946,0.012574325624337968,100
4177,0.0,0.732573827178761,0.24898896123643452,1.644731019843575,5,-1.3322676295501878E-15,0.1254154976969024,100
4177,0.0,0.8775821630896263,0.5309602611608976,4.269866526554818,5,-6.661338147750939E-16,0.09916932332460193,100
4177,0.47103371576581804,0.99414735034851,0.69144883364643,4.990000152587889,5,0.013104244162610468,0.015131750479331938,100
4177,0.40637163710754526,0.9999999999999999,0.6683765491555314,4.999999999999998,5,0.016046545294894354,0.011877280126008982,100
4177,0.0,0.4987273033257113,0.30525793729090483,0.0,6,-1.7763568394002505E-15,0.16117307880339848,100
4177,0.9999999999999999,0.8823743700524657,0.9999999999999999,4.999999999999998,3,0.01095321130782645,0.04795362419999355,100
4177,0.2532768596343272,0.9999999999999999,0.9999999999999999,4.999999999999998,3,0.01744230517028933,0.016581704966647452,100
4177,0.0,0.7510654518105194,0.845646771997926,4.194879240826366,1,-1.9984014443252818E-15,0.12961149855120607,100
4177,0.4400925198123739,0.9999999999999999,0.9024506142878672,4.999999999999998,5,0.009526485729764222,0.010432905371578935,100
4177,0.20859227315782408,0.9999999999999999,0.8191203238775762,4.999999999999998,1,0.005010025858547595,0.022137995718180703,100
4177,0.0,0.9999999999999999,0.8825124775859269,2.089724720689028,5,-1.1102230246251565E-15,0.10106390127770952,100
4177,0.9999999999999999,0.9425393209038981,0.8775605973609432,4.999999999999998,1,0.01932139099321084,0.010514033178991576,100
4177,0.0,0.9999999999999999,0.12586114637331894,4.999999999999998,5,3.3306690738754696E-16,0.06392231295401467,100
4177,0.0,0.45456947842206397,0.8750260681312688,2.528279174458764,5,-2.220446049250313E-16,0.08072955222284992,100
4177,0.0,0.529435084122663,0.9999999999999999,1.2881652217093826,1,-4.440892098500626E-16,0.082868144956085,100
4177,0.7335729023155633,0.815317542579853,0.671521440057141,4.999999999999998,7,0.01648066668761583,0.0168569510890456,100
4177,0.0,0.0,0.2859782148949922,1.8640830974557994,5,1.5543122344752192E-15,0.07029224867977374,100
4177,0.0797186234362895,0.8539975560420618,0.8636347710740139,4.999999999999998,1,0.0011465229488839546,0.04148796842356588,100
4177,0.0,0.5845769189403709,0.3914364690658729,1.8003004435963912,4,-1.7763568394002505E-15,0.16160013419105485,100
4177,0.041559584630730124,0.8481091725380813,0.8727394182944037,4.999999999999998,6,0.010866243241140494,0.06511984136073205,100
4177,0.0,0.9005433976397516,0.9142755825445699,3.4681341909540713,5,7.771561172376096E-16,0.06405730377182157,100
4177,0.0,0.7642430362911989,0.0,4.7828127779996255,5,-1.9984014443252818E-15,0.15790843720265801,100
4177,0.5355119124790512,0.9987660108303799,0.8696925821879703,4.999999999999998,1,0.01476749136526223,0.012496154998081809,100
4177,0.0,0.6337878223792768,0.39626611687027224,2.4789133482108827,5,-8.881784197001252E-16,0.11806541369553063,100
4177,0.0,0.9999999999999999,0.9999999999999999,4.991063487519077,7,-1.7763568394002505E-15,0.14442199166702208,100
4177,0.9999999999999999,0.926551049020138,0.9999999999999999,4.999999999999998,7,0.01244490303636292,0.010222913326121045,100
4177,0.0,0.9999999999999999,0.3091062020281657,2.800248305883918,5,-6.661338147750939E-16,0.0854881148417881,100
4177,0.0,0.8601991056937228,0.8942070029190275,0.0772452757942461,5,-1.1102230246251565E-15,0.09032048310861389,100
4177,0.0,0.544913537248336,0.862191681004381,4.721905592411325,7,-1.1102230246251565E-15,0.12908048816695872,100
4177,0.022611693572429533,0.8505251770863653,0.5935009974744914,4.999999999999998,5,-0.0010019523049344947,0.08179570094585456,100
4177,0.0,0.9246462590075922,0.14039843707698138,2.55692656633854,7,-1.1102230246251565E-15,0.10079965864618727,100
4177,0.8533147887401434,0.9565905774956674,0.9999999999999999,4.999999999999998,7,0.016200734641623082,0.008403897151439656,100
4177,0.0,0.7667804395097083,0.9999999999999999,4.339463519812178,5,-2.220446049250313E-16,0.08387785378623332,100
4177,0.9999999999999999,0.9999999999999999,0.9683933206845624,4.999999999999998,1,0.006983146061265044,0.015823839149168867,100
4177,0.0,0.025210707468263174,0.5396902238301107,2.522744626486512,1,-6.661338147750939E-16,0.12933657332871604,100
4177,0.0,0.6032706230304373,0.18309625633390925,4.999999999999998,1,-1.1102230246251565E-15,0.1127920081247329,100
4177,0.0,0.9999999999999999,0.733558654350439,4.5310154028537095,7,-8.881784197001252E-16,0.10640153213232069,100
4177,0.0,0.8064562179191167,0.9999999999999999,3.104020084143935,5,-2.220446049250313E-16,0.07731705146749003,100
4177,0.7276160203482182,0.9999999999999999,0.9774862084339504,4.979651016973917,1,0.011047703842444578,0.006783589537512881,100
4177,0.0030280282700156365,0.9272907861243976,0.9592104970266363,4.999999999999998,7,-5.553066271657414E-4,0.13198899823077517,100
4177,0.0,0.576992013548879,0.27099127114245586,2.867215813177404,5,-4.440892098500626E-16,0.06443728241988249,100
4177,0.0,0.0,0.49930353688066426,3.399919757854689,5,-4.440892098500626E-16,0.08199242265581748,100
4177,0.0,0.7259114869828699,0.49322399468282546,2.4154336739752624,5,3.3306690738754696E-16,0.06427505695271206,100
4177,0.8780920692742807,0.9999999999999999,0.8581607824981028,4.958686234926568,5,0.018093543175587756,0.012235109746338745,100
4177,0.0,0.8249875785301651,0.9999999999999999,4.999999999999998,5,-1.9984014443252818E-15,0.12964599619973047,100
4177,0.0,0.8978020776058749,0.0,0.9766927187424814,5,-8.881784197001252E-16,0.09703445475537706,100
4177,0.02697178635742761,0.8808944049796291,0.7181617900368441,4.999999999999998,1,-0.0010860600888427108,0.08483407462161516,100
4177,0.752248494013189,0.9999999999999999,0.5688425648684158,4.999999999999998,5,0.0015317281372605462,0.011106091293067694,100
4177,0.0,0.6589041362383797,0.13805901926290234,0.0,7,-2.220446049250313E-15,0.15627373417748222,100
4177,0.6343080823842906,0.9999999999999999,0.9517408127334391,4.641248941077036,5,0.013329876497528814,0.01541989259011865,100
4177,0.6676421451195182,0.9999999999999999,0.9999999999999999,4.999999999999998,7,0.012611298917345248,0.03778724424753706,100
4177,0.0,0.8496757455300298,0.9999999999999999,4.065251864733091,1,-1.1102230246251565E-15,0.11672686717476263,100
4177,0.0,0.3898957428481415,0.26505975250537117,2.7770251553060596,5,-1.5543122344752192E-15,0.10961297574985593,100
4177,0.2744326202402784,0.9999999999999999,0.9999999999999999,4.999999999999998,7,0.013114799043669523,0.01608692085961165,100
4177,0.0,0.023718380009424247,0.7378659604098253,1.9588129826138792,5,-1.5543122344752192E-15,0.15396457321345278,100
4177,0.22824022236039995,0.8681259622627598,0.9999999999999999,4.995186440626355,7,0.012024135723990415,0.020255417056081037,100
4177,0.0,0.23892726907975156,0.8544866947643974,0.3168510398878849,4,-1.9984014443252818E-15,0.1702628148732859,100
4177,0.42837366059744497,0.9121527382160153,0.973269945260417,4.999999999999998,5,0.017914336564080702,0.006760165734996169,100
4177,0.0,0.13591407779971096,0.40463232616509504,3.1074397822721807,5,4.440892098500626E-16,0.057099727799675606,100
4177,0.0,0.8021745305802768,0.18893437032587498,0.5283780693980309,3,-1.9984014443252818E-15,0.17929242239822124,100
4177,0.0,0.5189929171627442,0.9999999999999999,3.1650069626987465,5,-8.881784197001252E-16,0.0666462158163831,100
4177,0.4494143499986008,0.9999999999999999,0.9301059191409936,4.999999999999998,1,0.015341343550214437,0.012046539406203016,100
4177,0.28513576644017335,0.9999999999999999,0.9569750130877434,4.53032271535088,5,0.011909730033854427,0.01784146312267077,100
4177,0.0,0.11459561143915593,0.0,2.5836310600615096,5,-4.440892098500626E-16,0.07205463928986713,100
4177,0.0,0.2922620714641508,0.1709543774774638,0.0,5,0.0,0.07318453369558946,100
4177,0.0,0.6492436812181375,0.6403045521864134,2.145425905522782,7,-2.4424906541753444E-15,0.16748868195256286,100
4177,0.0,0.9999999999999999,0.0,0.5688580363332616,7,-1.5543122344752192E-15,0.13838603188968418,100
4177,0.36191918254372585,0.9999999999999999,0.9174988449249718,4.999999999999998,5,3.9523303181454583E-4,0.012119455952325978,100
4177,0.0,0.9999999999999999,0.6320555163695283,4.707232256235946,5,-2.220446049250313E-16,0.07506226008313724,100
4177,0.0,0.0,0.0,1.6657215435888066,5,-2.220446049250313E-16,0.06445738621766066,100
4177,0.0,0.8084030342446943,0.0,0.0,1,-2.220446049250313E-15,0.12954357177606365,100
4177,0.9999999999999999,0.9736797760054822,0.9458327759454949,4.999999999999998,1,0.009115670438975543,0.00904510011090777,100
4177,0.0,0.0,0.2453274424248217,2.291249059989134,5,-2.220446049250313E-16,0.08493185107454082,100
4177,0.6007983929048838,0.8977793087989097,0.9943781054910278,4.92479880197804,7,0.009476698043181853,0.019178456496908393,100
4177,0.0,0.8832088906052759,0.8910001840786784,2.166471246400331,5,-8.881784197001252E-16,0.08556384882660951,100
4177,0.23290070198986193,0.8140211571139333,0.9999999999999999,4.999999999999998,5,0.011961439075044544,0.023597498865454876,100
4177,0.01456559729488731,0.9999999999999999,0.6838295394828362,4.999999999999998,1,-0.0023325141498764523,0.1305950570226033,100
4177,0.0,0.6567648390653987,0.8413783894605813,0.0,3,-2.4424906541753444E-15,0.1351792253748282,100
4177,0.0,0.7376115680270424,0.9999999999999999,4.710213616326903,7,-6.661338147750939E-16,0.09703953643740987,100
4177,0.8740752638165246,0.8924812185809279,0.9337666109154609,4.999999999999998,1,0.014561506969406945,0.008729358419960353,100
4177,0.8403466130205955,0.9736393874853276,0.9999999999999999,4.999999999999998,1,0.014752487118375845,0.017272266731705465,100
4177,0.02132114733848289,0.8580622947250841,0.997995739034485,4.950413571733374,5,-0.002894036213551221,0.06858257622558868,100
4177,0.0,0.9999999999999999,0.5349248911447945,2.6928594278940623,1,-1.5543122344752192E-15,0.09897081346650949,100
4177,0.0,0.5519767876131698,0.5899292580168627,4.9071337433649775,5,-1.5543122344752192E-15,0.13481518035186071,100
4177,0.5555649013707215,0.9999999999999999,0.9060805544624455,4.999999999999998,3,0.007939154035447427,0.018535713138300363,100
4177,0.0,0.0,0.9999999999999999,4.881249590520121,5,-1.7763568394002505E-15,0.1358640042725666,100
4177,0.3703088646484612,0.9999999999999999,0.6910477171920629,4.994361037706331,4,0.008818794460826118,0.016202918232598135,100
4177,0.4388582985585181,0.9991375139400551,0.9999999999999999,4.950102263490292,5,0.011511957997920708,0.007172292527357146,100
4177,0.7217226478430576,0.914530785362306,0.9962227951699941,4.999999999999998,5,0.014210993045915665,0.010040719731967797,100
4177,0.0,0.5277445932993537,0.9999999999999999,3.005352438617222,1,1.1102230246251565E-15,0.0787357937537646,100
4177,0.06378189792729383,0.8188446103372422,0.6258563581105293,4.993193649812337,1,0.004979309294872225,0.06966155014092294,100
4177,0.0,0.5287541188584199,0.9999999999999999,0.0,5,-2.886579864025407E-15,0.07582021767921879,100
4177,0.0,0.6652308191138259,0.8069831875106225,0.2833681461346842,1,-1.9984014443252818E-15,0.12443112706012084,100
4177,0.0,0.0,0.9999999999999999,0.0,1,9.992007221626409E-16,0.07556110352026799,100
4177,0.8196402680458007,0.9384389559294134,0.8344419184073607,4.999999999999998,1,0.006509817196218792,0.0168727632316509,100
4177,0.0,0.6306453653337961,0.17021654370455525,2.4583008928269248,5,-1.7763568394002505E-15,0.12430596828589677,100
4177,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.999999999999998,1,0.006187868934058649,0.008991384998383175,100
4177,0.632149112806408,0.8620249114715728,0.9783373939395658,4.999999999999998,1,0.009283058178582881,0.013716302030964104,100
4177,0.705825367194712,0.9143839510635793,0.9799138725344302,4.999999999999997,5,0.016905771445091866,0.008017231260735771,100
4177,0.12753291625394683,0.9999999999999999,0.9999999999999999,4.999999999999998,5,0.007003364667709899,0.012087822536948177,100
4177,0.004684961265148383,0.9887277737649466,0.5261157812059108,4.999999999999998,1,-6.377536991106769E-4,0.18756524353003104,100
4177,0.003270543880714349,0.8504115333278124,0.611040360277969,4.999999999999998,7,-1.1527846032222122E-4,0.14465423903606164,100
4177,0.09153218860585398,0.9999999999999999,0.9999999999999999,4.999999999999997,1,0.002205724046819846,0.03602125139708631,100
4177,0.8626327507777726,0.9999999999999999,0.9999999999999999,4.925937559689608,3,0.006057801086311376,0.028904097080070225,100
4177,0.29679287680781746,0.9632632927848294,0.9999999999999999,4.999999999999997,1,0.015796509570404793,0.009328089842620584,100
4177,0.0,0.8684922268408487,0.4570045624446774,3.013107226690206,1,-2.6645352591003757E-15,0.1511820649265432,100
4177,0.0,0.7774121066252845,0.907662171883722,1.6990249994837463,1,-1.1102230246251565E-15,0.12059173546790676,100
4177,0.39488127060629785,0.9999939404248374,0.9671129799781591,4.999999999999998,5,0.012709979220682621,0.012449946328185788,100
4177,0.0,0.5620724254050738,0.783103474185104,1.6140012985169765,5,0.0,0.0831209051603705,100
4177,0.0,0.41544579979870405,0.015656817089087945,1.0031981016767981,1,-2.220446049250313E-16,0.08732833802501215,100
4177,0.010158687849301056,0.965538922046378,0.725744311771343,4.88009298043884,5,-9.573443168957585E-4,0.14013604772430727,100
4177,0.05571054597339222,0.9187375122526045,0.719468867164266,4.996774947960005,5,-0.004705515945573779,0.19447216556262692,100
4177,0.0,0.9999999999999999,0.9999999999999999,4.999999999999998,5,-1.7763568394002505E-15,0.10614446294577908,100
4177,0.8939692717188484,0.937860531963523,0.9294117121844733,4.973407111231881,5,0.016695053012350414,0.010562340749704139,100
4177,0.561195693490248,0.9999999999999999,0.9999999999999999,4.999999999999998,5,0.009289721279776897,0.011761808806531632,100
4177,0.0,0.43125328087836595,0.0,0.0,5,-1.7763568394002505E-15,0.12881321485784847,100
4177,0.6223449505637748,0.8973979445760212,0.9999999999999999,4.999999999999998,1,0.014889568010456933,0.009868519856415207,100
4177,0.2735011673188339,0.9604522088483984,0.8882503478277343,4.999999999999998,1,0.00805929803249572,0.012354140706115476,100
4177,0.1290095965241892,0.9961583449291008,0.8072118778555323,4.719172358251817,1,0.00845848118402548,0.017983486290571463,100
4177,0.0,0.8523322027454299,0.7841713125791995,1.5920099033461936,5,1.1102230246251565E-16,0.06108701080959513,100
4177,0.01374547187698005,0.8044612001403865,0.8325076202305325,4.125921854870382,5,0.001481903855538036,0.05113016422391929,100
4177,0.0,0.42416612150800587,0.9999999999999999,1.5999768730127464,1,-8.881784197001252E-16,0.08373363410821323,100
4177,0.0,0.7378181767319499,0.9999999999999999,1.2152965552521102,5,3.3306690738754696E-16,0.056965723553862674,100
4177,0.0,0.8063472079053495,0.7506258337840909,4.4947947729840925,5,-8.881784197001252E-16,0.09048578871883424,100
4177,0.0,0.9999999999999999,0.9005537752173951,2.9027846459807884,5,-8.881784197001252E-16,0.0806616331869379,100
4177,0.9999999999999999,0.981245412459635,0.9999999999999999,4.8576640113658485,5,0.01772103781814882,0.006332368477883524,100
4177,0.0023890681814184183,0.6148270674774509,0.159286753809989,0.049305044261803564,5,0.003855958118296865,0.07827982413012519,100
4177,0.027303468901314906,0.8263739885942428,0.7544476423417109,4.999999999999998,3,-0.001464235171100725,0.18443600863964674,100
4177,0.0,0.0,0.0,0.9914215317550319,5,-4.440892098500626E-16,0.08062149893786316,100
4177,0.964397413656393,0.9632788215971957,0.9473048639056779,4.999999999999998,1,-6.221753857755807E-4,0.12608390202681452,100
4177,0.10640010511389883,0.9987798508916491,0.7694618266535987,4.999999999999998,1,0.007123467701325326,0.04560404427352621,100
4177,0.0,0.46258319304537593,0.413332907387484,3.2311447784794005,5,-8.881784197001252E-16,0.061968502433680184,100
4177,0.0,0.7119633810582583,0.0,3.39186995978162,5,-8.881784197001252E-16,0.07436009707688798,100
4177,0.0,0.5471425006810398,0.6240040072714416,3.253530495170854,5,-4.440892098500626E-16,0.08877273365019632,100
4177,0.9381755604211646,0.9999999999999999,0.9963335412485781,4.999999999999998,7,0.010322969290779027,0.008810420434058152,100
4177,0.0,0.9714266575787613,0.15377909896056943,0.043798156454767215,5,-1.3322676295501878E-15,0.11731902908782181,100
4177,0.7406073642084325,0.9999999999999999,0.9962594025240382,4.999999999999998,1,0.006478241786986305,0.017186745930285227,100
4177,0.0154133576285787,0.7797926144668811,0.945569745345424,4.999999999999998,5,-2.427024830413682E-4,0.14018249666554525,100
4177,0.0,0.0,0.35841152967242595,1.9548921062333675,6,-1.3322676295501878E-15,0.12135945184661955,100
4177,0.0,0.7611509110417783,0.7115436008930366,0.36647201715493755,5,-4.440892098500626E-16,0.08359185777603872,100
4177,0.4335710794848961,0.8785024154431464,0.9741051043827584,4.999999999999998,5,0.019069480939428507,0.006469572950391729,100
4177,0.4314968710609727,0.9445061314128347,0.9999999999999999,4.999999999999998,1,0.012250083449110383,0.010631818134911873,100
4177,0.0,0.18713717521919196,0.2826116377479822,4.999999999999998,5,3.3306690738754696E-16,0.06313249719407077,100
4177,0.0,0.22862462258986957,0.0,0.48942212711518285,5,-6.661338147750939E-16,0.0791331721713215,100
4177,0.9999999999999999,0.9604118389961465,0.25681758782138814,4.999999999999998,5,-0.005433259121341516,0.09038912889434714,100
4177,0.364262020382308,0.9999999999999999,0.8747689331121885,4.999999999999998,5,0.009404494135064612,0.011413915802284026,100
4177,0.0,0.7649028076663842,0.7020315688667534,0.9623922491232114,1,-8.881784197001252E-16,0.08656585612901246,100
4177,0.6860512935933539,0.9611312414138656,0.9753616048880671,4.999999999999998,5,-0.004852064311839488,0.09450979782662591,100
4177,0.006078726546425064,0.9999999999999999,0.7073729381312814,4.487402752154021,5,-8.058782377085016E-4,0.15903068323542258,100
4177,0.0,0.0,0.41050173181722194,3.817841516927904,5,-1.7763568394002505E-15,0.12165427429751802,100
4177,0.0,0.9999999999999999,0.43962091402143877,0.033853896406473,5,-1.3322676295501878E-15,0.10129417713623322,100
4177,0.0,0.0,0.4802197838343139,0.8689724918800875,5,-6.661338147750939E-16,0.10386829479063082,100
4177,0.0,0.5242290711917045,0.9999999999999999,4.999999999999997,1,-1.1102230246251565E-15,0.11976954118544564,100
4177,0.7248959642160383,0.9238756978418241,0.9999999999999999,4.999999999999998,1,-0.008054115929305716,0.017511714845841145,100
4177,0.0027386616008593357,0.8117782763943919,0.6741011236176448,4.8662161619206055,3,-1.829435949876057E-4,0.14591497855598018,100
4177,0.5938025410454179,0.9999999999999999,0.5591866206050579,4.941543757715317,7,0.019368474960720916,0.010491034479759676,100
4177,0.0,0.4048417540745363,0.14316882103505799,3.3837806589830075,5,-4.440892098500626E-16,0.07024716652706149,100
4177,0.0,0.5607963042792382,0.9429055594944007,4.552379475683211,4,-1.9984014443252818E-15,0.10763216376493422,100
4177,0.0,0.0,0.3294664922277368,4.999999999999998,5,0.0,0.0872341354851771,100
4177,0.9495486433102658,0.9999999999999999,0.9999999999999999,4.999999999999998,1,0.010546906211078011,0.014589969950128047,100
4177,0.009750184934245272,0.8906089249025336,0.8922004781797591,4.513985721627599,1,-4.9376326314520824E-5,0.13465028436730814,100
4177,0.5382241446668145,0.8858937580575516,0.9999999999999999,4.999999999999998,7,0.017010538050475588,0.008628246107248388,100
4177,0.0,0.0,0.9999999999999999,3.4921824863430007,7,-1.3322676295501878E-15,0.11023293131172429,100
4177,0.0,0.9999999999999999,0.8575780492569982,0.0,5,-8.881784197001252E-16,0.08844986999960533,100
4177,0.3020012157335123,0.9999999999999999,0.9999999999999999,4.999999999999998,5,1.8539964102703976E-4,0.010803217033530623,100
4177,0.9999999999999999,0.9999999999999999,0.9137960201208832,4.986483388640976,1,0.003624819565741788,0.015291521969890929,100
4177,0.0,0.9730208411596123,0.9999999999999999,3.058748878208345,5,-4.440892098500626E-16,0.0862721161334901,100
4177,0.6048219799378579,0.7869881802381615,0.9999999999999999,4.999999999999998,1,0.008629182540560887,0.01609612030877042,100
4177,0.0,0.7119097905984176,0.4676352289285086,4.999999999999998,5,-2.6645352591003757E-15,0.12427839323949982,100
4177,0.7670733640009322,0.9999999999999999,0.9999999999999999,4.999999999999998,5,0.012265086351427534,0.007234436815106971,100
4177,0.6505329711247084,0.9999999999999999,0.9999999999999999,4.999999999999998,5,0.018733841601333956,0.009332521323120114,100
4177,0.0,0.9187808301218813,0.9999999999999999,0.0,6,-2.220446049250313E-15,0.19021460947267466,100
4177,0.0,0.8688540554281897,0.8433847327716525,2.664752068460076,5,-1.9984014443252818E-15,0.12864978664494262,100
4177,0.04235521273265793,0.9094258605139424,0.9999999999999999,4.929013526647351,6,0.0017182709805471097,0.03884444363045506,100
4177,0.3060736945612566,0.9999950907217412,0.9999999999999999,4.999999999999998,5,0.008642501043704787,0.01160585318465066,100
4177,0.5558778090519181,0.9983091994754566,0.7469323766017667,4.999999999999998,1,0.013524843831435263,0.016081219665824417,100
4177,0.7409038090440142,0.8407035079653329,0.9758474808373172,4.954894287027925,1,-6.01185837958429E-4,0.04915993389347027,100
4177,0.0,0.16860994735472426,0.2315462622320346,1.5137181162774644,5,-2.4424906541753444E-15,0.11432891219139342,100
4177,0.010388433545680543,0.9999999999999999,0.959091745095895,4.999999999999998,7,-0.002777425428992508,0.1098216949913136,100
4177,0.0,0.3071663233245217,0.1968579257007513,0.5150024249153778,5,2.220446049250313E-16,0.07521129978523598,100
4177,0.9999999999999999,0.8804243588452283,0.9388809333107886,4.999999999999998,1,0.008397435219395177,0.00862379466319121,100
4177,0.3490348338881115,0.8809982533536446,0.9999999999999999,4.999999999999998,1,0.01994205645351388,0.011335962815687028,100
4177,0.0,0.5821438731484164,0.9999999999999999,4.999999999999998,5,-1.9984014443252818E-15,0.1182903251771942,100
4177,0.0,0.6061202362428997,0.0,1.9764607610544334,5,-6.661338147750939E-16,0.06896773361164266,100
4177,0.5805784133093239,0.9999999999999999,0.7717220412550824,4.999999999999998,1,0.005451886234624892,0.010594324790975341,100
4177,0.3727474878105849,0.9999999999999999,0.9999999999999999,4.999999999999998,7,0.006607479510517544,0.016231514776722217,100
4177,0.0,0.9902180521133864,0.3151325229414303,3.449272814821729,5,1.7763568394002505E-15,0.07081279064212019,100
4177,0.9999999999999999,0.9999999999999999,0.8478165125191023,4.999999999999997,5,0.014612396209863765,0.012207676750208231,100
4177,4.7786179905491376E-4,0.9866783266089261,0.46091610011667544,4.999999999999998,5,-6.673963684811213E-5,0.11622160119216002,100
4177,0.5721988246020622,0.9999999999999999,0.9645261064814574,4.999999999999998,1,-9.097761341829713E-4,0.1696549816549403,100
4177,0.0026187661123384873,0.85569172061474,0.9508198330556095,4.944786488030864,3,-6.675646739757735E-4,0.1503418831023873,100
4177,0.0,0.9837988350539811,0.9999999999999999,0.0,5,-8.881784197001252E-16,0.07608068873050595,100
4177,0.9999999999999999,0.7963816814605,0.5995725987487656,4.999999999999998,3,0.006571778613446155,0.03908496694123067,100
4177,0.0,0.5137390670724856,0.8593439699176495,0.0,5,-2.220446049250313E-16,0.07803320097574706,100
4177,0.0,0.5228331767601636,0.965437040994494,3.1276813561309447,5,0.0,0.07987585160395268,100
4177,0.0,0.7189929319225228,0.9352320776850266,2.265971823834035,5,9.992007221626409E-16,0.07768270951508761,100
4177,0.0,0.015538546184258093,0.0,0.0,5,0.0,0.0815977231440306,100
4177,0.0,0.3890107885717401,0.24136787544947294,1.5244498576482675,5,-1.7763568394002505E-15,0.11111171087548896,100
4177,0.3348172737556764,0.9991889493597516,0.9999999999999999,4.980383163696743,5,0.019586360723566787,0.0038670708607977567,100
4177,0.9999999999999999,0.9642620048322034,0.9757774035936079,4.999999999999998,5,0.004597833135547846,0.010838789680752718,100
4177,0.0,0.5576692876447816,0.020110140606807297,3.1427278877990483,5,-4.440892098500626E-16,0.06273488481233945,100
4177,0.0,0.6255959364487368,0.055989405398308205,0.0,5,-1.1102230246251565E-15,0.10411936705339825,100
4177,0.009899629512350256,0.9132055724852471,0.9999999999999999,4.945787747968887,5,-0.0015803932243914076,0.11278756064004615,100
4177,0.4894258920535086,0.9999999999999999,0.8012757398931928,4.9586472539814554,1,0.016113572973883383,0.013762984705008802,100
4177,0.908431580149961,0.9999999999999999,0.6862982549140633,4.9876834657761,1,0.008984462533231485,0.011806862415057393,100
4177,0.01339060477245815,0.9999999999999999,0.9395776906994735,4.999999999999998,5,-0.002669965736907587,0.139471244419715,100
4177,0.0,0.7804750621148987,0.6701188524059222,4.999999999999998,7,-1.7763568394002505E-15,0.11146516372815593,100
4177,0.9999999999999999,0.7854140252854821,0.9344325369733728,4.999999999999998,1,0.017122195426329312,0.012139851408672844,100
4177,0.15667262637914914,0.9999999999999999,0.9355676166585314,4.745674580556679,1,0.014054975148353188,0.012775827044707035,100
4177,0.0234055987038539,0.9999999999999999,0.5560877630578372,4.999999999999998,1,-0.002273149772692884,0.1322210153860845,100
4177,0.9999999999999999,0.9994659565047005,0.9999999999999999,4.940321962452179,5,0.008077686905832548,0.023805794651786772,100
4177,0.8867848059803587,0.9999999999999999,0.938978810256233,4.999999999999998,1,0.00807898526124362,0.013223871436696528,100
4177,0.7422762772595766,0.9999999999999999,0.9004695619641938,4.999999999999998,7,0.00314862533396576,0.01801119649874073,100
4177,0.0,0.7968692185232981,0.7613148494022786,1.9501621459406446,5,1.1102230246251565E-16,0.07376540585507045,100
4177,0.0,0.9937621174396237,0.7227715218361686,4.999999999999998,5,-1.3322676295501878E-15,0.10759086386395154,100
4177,0.0,0.25671863800335065,0.9999999999999999,2.787488556169843,5,-1.7763568394002505E-15,0.04233504704057689,100
